Season,TeamID,Games,WinPct,AvgPoints,AvgOppPoints,FG2_Pct,FG3_Pct,FT_Pct,ThreeP_Rate,OR_pg,DR_pg,Ast_pg,TO_pg,Stl_pg,Blk_pg,PF_pg,AvgOT,AdjEM,AdjOE,AdjDE,AdjTempo,RankAdjEM,CoachName,YearsNCAA,CareerTourneyWins,SOV,Seed_Num
2018,1296,30,0.36666666666666664,69.5,77.5,0.497626582278481,0.32563025210084034,0.7321739130434782,0.2735632183908046,9,25,8,11,6,1,19,0.03333333333333333,-8.04564,103.512,111.558,67.0223,255,mark_montgomery,6,0,0.3836936702266215,17
2018,1297,29,0.6896551724137931,77,65,0.5602350636630754,0.34632683658170915,0.7296786389413988,0.39514218009478674,10,27,17,12,7,3,18,0,7.30441,108.17,100.865,68.5285,95,john_brannen,2,0,0.2810888252148997,17
2018,1298,31,0.6129032258064516,67,69,0.5018621973929237,0.3226890756302521,0.7201986754966887,0.35650089874176155,11,24,14,15,6,1,17,0.03225806451612903,-5.76166,98.9341,104.696,65.361,229,ed_dechellis,21,0,0.19499321369325895,17
2018,1299,32,0.5625,70.5,72.5,0.5473321858864028,0.30153846153846153,0.714078374455733,0.358719646799117,9,24,14.5,14,6,2,18,0.09375,-12.4728,98.7732,111.246,69.3382,304,jay_joyner,2,0,0.11731932505571474,17
2018,1300,31,0.5161290322580645,72,67,0.5186412593206297,0.33213644524236985,0.6818181818181818,0.3157596371882086,11,25,14,13,5,3,19,0.03225806451612903,-12.7366,98.1525,110.889,64.9456,309,levelle_moton,8,0,0.08488538681948424,16
2018,1301,32,0.65625,81,71.5,0.520516717325228,0.3722304283604136,0.6997041420118343,0.33968891118916206,12,23,17,12,7,4,18,0.03125,15.1323,116.426,101.294,71.3548,42,kevin_keatts,3,0,0.5733387911038341,9
2018,1303,29,0.2413793103448276,74,85,0.499113475177305,0.35834609494640124,0.7119341563786008,0.3666479505895564,9,24,14,12,5,2,17,0.13793103448275862,-10.2575,104.607,114.865,69.7995,277,derrin_hansen,6,0,0.3303315595579206,17
2018,1304,32,0.6875,71,68,0.4786253143336127,0.3487654320987654,0.7171145685997171,0.35198261814231396,11,25,13,11,6,5.5,17,0.03125,13.4297,110.965,97.535,67.513,57,tim_miles,12,0,0.5879135191456109,17
2018,1305,34,0.7941176470588235,80.5,72.5,0.5163132137030995,0.39759036144578314,0.7467191601049868,0.4036964980544747,9.5,26.5,16,10,6.5,4,17,0.08823529411764706,18.1814,119.901,101.72,69.4886,24,eric_musselman,2,0,0.591531359439669,7
2018,1306,29,0.27586206896551724,64,70,0.44278074866310163,0.3258741258741259,0.73558648111332,0.43333333333333335,10,27,11,11,3,1,19,0,-10.5592,98.3927,108.952,65.3684,283,bill_herrion,26,0,0.20057306590257878,17
2018,1307,33,0.5454545454545454,79,75,0.5144230769230769,0.37127659574468086,0.7740524781341108,0.47474747474747475,9,23,15,12,7,3,20,0.030303030303030304,6.65739,113.687,107.029,71.2869,102,paul_weir,1,0,0.4906080865966253,17
2018,1308,30,0.8333333333333334,74,62.5,0.5233248515691263,0.3397626112759644,0.6425925925925926,0.3637344846195359,12.5,29,13,11,5,3,18.5,0.03333333333333333,13.5573,108.457,94.9001,68.2276,55,chris_jans,1,0,0.44148997134670487,12
2018,1309,28,0.42857142857142855,65.5,74,0.47032772364924713,0.34748010610079577,0.6729559748427673,0.250332005312085,11,21.5,13,16,7,3,19,0.03571428571428571,-9.20862,98.2369,107.446,66.223,270,mark_slessinger,5,0,0.12129894937917861,17
2018,1310,32,0.59375,85,82.5,0.49428789032749426,0.3649932157394844,0.7288776796973518,0.3595121951219512,12,26.5,12,11,5,4.5,17.5,0.0625,-3.52611,110.586,114.112,73.3076,199,chris_casey,4,0,0.30659025787965616,17
2018,1311,28,0.6071428571428571,78.5,75,0.5163934426229508,0.3482587064676617,0.722397476340694,0.3544973544973545,10,25.5,12.5,15.5,9,3,22,0,-1.60384,103.593,105.197,73.4761,183,richie_riley,1,0,0.19298837013315354,17
2018,1312,28,0.42857142857142855,72,73.5,0.480823199251637,0.35343383584589616,0.6788321167883211,0.35834333733493395,10,24,13,12.5,7,2.5,18.5,0.07142857142857142,-8.03894,98.8573,106.896,66.9084,254,brian_kennedy,1,0,0.18815663801337154,17
2018,1313,30,0.43333333333333335,74,71,0.4609442060085837,0.3701923076923077,0.6660714285714285,0.3487982112912241,11,25,13,15,5,3,21,0.03333333333333333,-13.0369,95.7339,108.771,68.959,313,robert_jones,4,0,0.0793475865109103,17
2018,1314,35,0.7142857142857143,83,72,0.5111260957518543,0.36432160804020103,0.74079754601227,0.34927599824484423,15,27,18,13,6,4,15,0.02857142857142857,25.0348,121.959,96.9241,70.9501,7,roy_williams,29,47,0.7773065902578796,2
2018,1315,30,0.3333333333333333,76,81,0.5138764547896151,0.350547730829421,0.7158908507223114,0.36389521640091116,6,24,12,12,8,2,18,0.16666666666666666,-6.15738,103.429,109.586,71.4336,234,brian_jones,9,0,0.3025787965616046,17
2018,1316,30,0.36666666666666664,81,87.5,0.5141187925998053,0.37530266343825663,0.765625,0.44576362655153806,9,25,13.5,14.5,5,4,15,0.03333333333333333,-10.7085,107.929,118.638,73.5582,284,matthew_driscoll,8,0,0.21854649648345922,17
2018,1317,30,0.43333333333333335,68.5,70.5,0.4931129476584022,0.3470319634703196,0.6427320490367776,0.37628865979381443,11,26,12.5,13.5,4,2.5,17.5,0.13333333333333333,-2.11067,103.261,105.372,66.2923,185,grant_mccasland,1,0,0.36103151862464183,17
2018,1318,32,0.6875,75.5,68.5,0.576307363927428,0.37275064267352187,0.729235880398671,0.4536443148688047,8,24,16,13,5,2.5,17.5,0.09375,7.17547,107.928,100.752,66.9742,97,bill_coen,11,0,0.4034904923157072,17
2018,1319,30,0.13333333333333333,63,80.5,0.4450600184672207,0.3053016453382084,0.7002881844380403,0.3355828220858896,10,23,9.5,14.5,6,3,19.5,0.06666666666666667,-15.7112,93.8653,109.576,68.6079,326,jack_murphy,5,0,0.20845272206303725,17
2018,1320,30,0.4666666666666667,64.5,63.5,0.47297297297297297,0.33544303797468356,0.717434869739479,0.39648682559598497,7.5,25,10,11,4,2,14.5,0.03333333333333333,4.27234,103.326,99.0539,62.6277,123,ben_jacobson,11,4,0.5587392550143266,17
2018,1321,31,0.45161290322580644,65,68,0.47136150234741786,0.35413642960812775,0.7475538160469667,0.3928164196123147,9,24,14,11,5,4,18,0.06451612903225806,8.2695,109.271,101.001,63.8417,87,chris_collins,4,1,0.5282439623413836,17
2018,1322,25,0.08,62,77,0.44892221180880976,0.28296703296703296,0.5852631578947368,0.2543675751222921,11,23,7,18,6,4,19,0,-22.3565,88.6314,110.988,68.7974,345,mike_mcconathy,18,1,0.022922636103151862,17
2018,1323,33,0.5757575757575758,73,67,0.4961571306575576,0.3641092327698309,0.758957654723127,0.39639175257731957,10,25,14,10,6,3,13,0.09090909090909091,16.8168,116.105,99.2884,65.041,31,mike_brey,22,11,0.5845272206303724,17
2018,1324,33,0.5757575757575758,81,75,0.5143581081081081,0.3516624040920716,0.7704447632711621,0.3977619532044761,10,27,16,13,6,5,15,0.06060606060606061,-0.757198,107.349,108.106,70.2619,178,greg_kampe,18,1,0.3080983260443372,17
2018,1325,30,0.43333333333333335,75,75,0.4835720303285594,0.37169517884914466,0.7150442477876107,0.3513661202185792,8,27,14.5,13.5,7,3,16.5,0.26666666666666666,-3.0839,100.799,103.883,71.2564,195,saul_phillips,10,1,0.3634560282124752,17
2018,1326,32,0.75,77,65,0.551219512195122,0.35294117647058826,0.7263339070567987,0.3322475570032573,9,27,14,11,5,4,18,0.09375,21.1094,116.15,95.0408,66.3996,15,chris_holtmann,6,4,0.6638013371537727,5
2018,1328,31,0.5806451612903226,83,83,0.5344095157179269,0.3627450980392157,0.7484848484848485,0.40943301555444056,10,28,14,14,6,4,17,0.06451612903225806,14.419,115.128,100.709,75.8225,47,lon_kruger,29,9,0.6927730022285896,10
2018,1329,33,0.5757575757575758,78,72,0.49516129032258066,0.34610472541507026,0.7622820919175911,0.3870489372219476,12,24,12,13,6,3,19,0.06060606060606061,13.479,112.144,98.665,68.4698,56,michael_boynton,0,0,0.5973458000301614,17
2018,1330,32,0.78125,74,62,0.4931945556445156,0.3568075117370892,0.6918138041733547,0.3384533898305085,11,24.5,15,10,7,4,15,0.0625,11.3267,108.709,97.3821,64.4272,68,jeff_a_jones,25,0,0.3895702005730659,17
2018,1331,28,0.2857142857142857,70.5,79,0.47748513169073914,0.34234234234234234,0.6983372921615202,0.3204387990762125,13,22.5,13.5,12,5,3,18,0.14285714285714285,-5.91252,106.436,112.348,65.2579,230,paul_mills,0,0,0.38825214899713467,17
2018,1332,34,0.6470588235294118,74.5,71,0.5255102040816326,0.3521288837744534,0.7637540453074434,0.42493887530562346,11,25,14.5,12,6.5,3.5,20,0.11764705882352941,10.5677,110.876,100.308,66.7027,76,dana_altman,28,11,0.5626465225319094,17
2018,1333,32,0.5,70.5,73,0.5334448160535117,0.3293310463121784,0.7078488372093024,0.32771219786396855,10.5,23.5,15,12,6,3,19,0.125,7.3766,108.83,101.453,65.5074,94,wayne_tinkle,11,0,0.5154011461318052,17
2018,1334,31,0.41935483870967744,69,72,0.4839968774395004,0.3264840182648402,0.7259684361549498,0.2547993019197208,10,23,11,11,6,3,18,0.03225806451612903,0.244182,107.255,107.011,66.2742,166,damon_stoudamire,1,0,0.3802071853647785,17
2018,1335,31,0.7419354838709677,74,70,0.5365853658536586,0.34776902887139105,0.6634146341463415,0.41684901531728663,8,27,14,11,6,3,17,0.22580645161290322,3.69539,103.553,99.8577,68.8538,127,steve_donahue,16,2,0.33150616668742994,16
2018,1336,34,0.6176470588235294,74,69,0.4977810650887574,0.3835616438356164,0.696,0.3270283723245396,10,26,13.5,11.5,7,5,18,0.058823529411764705,17.1028,113.059,95.9558,67.5578,29,patrick_chambers,8,0,0.5854823304680038,17
2018,1337,31,0.16129032258064516,70,79,0.48827809215844786,0.3416506717850288,0.7022653721682848,0.2963594994311718,9,24,14,12,5,2,19,0.06451612903225806,-8.84444,105.737,114.581,67.5211,263,marty_wilson,7,0,0.2848137535816619,17
2018,1338,32,0.25,61,70,0.4783599088838269,0.32452830188679244,0.6947565543071161,0.47519426180514046,6,24,13,14,5,3,17,0.0625,-5.60346,99.245,104.848,65.0871,226,kevin_stallings,24,5,0.34742120343839544,17
2018,1339,29,0.2413793103448276,68,75,0.46465696465696466,0.38290598290598293,0.6865671641791045,0.37815126050420167,6,23,11,12,5,3,19,0.06896551724137931,-8.95725,99.6831,108.64,67.0932,266,terry_porter,1,0,0.3376995497339337,17
2018,1340,30,0.5666666666666667,83.5,81,0.49053627760252366,0.3333333333333333,0.7029411764705882,0.3744449925999013,14,22.5,14,13,8,3,22,0.1,0.751449,108.635,107.884,74.7532,164,barret_peery,0,0,0.3617057138041463,17
2018,1341,33,0.45454545454545453,73,74,0.49197431781701445,0.32324621733149933,0.6692506459948321,0.3684744044602129,11,23,12,14,8,3,21,0.06060606060606061,-9.40984,101.561,110.971,70.7987,272,byron_smith,2,0,0.10735434574976122,17
2018,1342,29,0.27586206896551724,63,73,0.4676674364896074,0.345821325648415,0.700228832951945,0.44487179487179485,8,21,11,12,5,2,14,0.034482758620689655,-17.7905,98.1256,115.916,63.3312,334,dustin_kerns,0,0,0.19949856733524354,17
2018,1343,28,0.42857142857142855,69.5,71.5,0.5203725261932479,0.372972972972973,0.7129186602870813,0.4627892432770482,7,23.5,11,11,4,3,17,0.2857142857142857,-2.45082,105.663,108.114,64.4662,191,mitch_henderson,6,0,0.3307067812798472,17
2018,1344,34,0.6176470588235294,74,72,0.4947129909365559,0.3333333333333333,0.7032258064516129,0.32962025316455695,10.5,26,13.5,12,7.5,4,17.5,0.14705882352941177,11.9189,108.926,97.0075,67.0963,63,ed_cooley,11,1,0.6906808568699686,10
2018,1345,34,0.8235294117647058,80,67,0.5486111111111112,0.42010309278350516,0.742816091954023,0.4024896265560166,8,27,16,11,5.5,5,15,0.029411764705882353,26.6663,123.248,96.5818,67.2291,5,matt_painter,13,10,0.6854277527629963,2
2018,1346,33,0.36363636363636365,72,77,0.4984552008238929,0.3393057110862262,0.7057971014492753,0.4790772532188841,10,24,12,14,5,2,17,0.21212121212121213,-10.2942,102.156,112.45,66.4787,278,baker_dunleavy,0,0,0.2822349570200573,17
2018,1347,32,0.625,67,62.5,0.47303689687795647,0.3510028653295129,0.7333333333333333,0.3977207977207977,11,23,12,12,6,3,15.5,0.15625,-0.0477779,103.581,103.629,62.7351,170,mike_jones,6,0,0.282378223495702,16
2018,1348,32,0.78125,79,66.5,0.5108777194298575,0.34991974317817015,0.7068676716917923,0.31850715746421265,11,23.5,16,11,6,3.5,18,0.03125,14.3818,111.71,97.328,68.6547,49,dan_hurley,7,1,0.5406303724928366,7
2018,1349,29,0.1724137931034483,67,75,0.4792147806004619,0.3208279430789133,0.6579861111111112,0.47162904209884077,11,26,11,13,5,2,16,0.06896551724137931,-11.8816,98.9816,110.863,67.487,295,scott_pera,0,0,0.21088825214899715,17
2018,1350,32,0.375,73.5,75.5,0.532590051457976,0.33433734939759036,0.7150735294117647,0.3628415300546448,7,23,16,11.5,8,2.5,16,0.09375,-0.797251,107.65,108.447,67.912,179,chris_mooney,13,2,0.5503820439350525,17
2018,1351,31,0.7096774193548387,82,78,0.5188679245283019,0.36128048780487804,0.607487922705314,0.34024896265560167,13,26,14,13,7,3,19,0.03225806451612903,2.50668,109.349,106.842,73.5617,139,kevin_baggett,5,0,0.3955457150299557,17
2018,1352,33,0.48484848484848486,68,74,0.45885286783042395,0.3319615912208505,0.6666666666666666,0.37732919254658387,12,23,11,15,7,2,19,0.030303030303030304,-7.45463,95.2299,102.685,69.2486,244,andrew_toole,7,1,0.20755730659025787,17
2018,1353,33,0.42424242424242425,65,64,0.43391188251001334,0.29606625258799174,0.6517412935323383,0.24381625441696114,14,25,10,11,7,4,17,0.09090909090909091,2.9428,99.4501,96.5073,65.9633,133,steve_pikiell,12,0,0.40830945558739257,17
2018,1354,30,0.26666666666666666,69.5,85,0.45737051792828687,0.3257443082311734,0.6972477064220184,0.3127053669222344,11,23,10,13.5,5,2,19,0.06666666666666667,-21.7421,97.1576,118.9,70.428,343,murray_garvin,5,0,0.09383954154727794,17
2018,1355,30,0.8,83.5,74.5,0.5115830115830116,0.39173967459324155,0.7640791476407914,0.43542234332425067,8.5,29.5,13,10.5,5,2,16,0.1,10.5907,114.629,104.038,70.2629,75,t_j_otzelberger,1,0,0.44651384909264563,12
2018,1356,32,0.59375,69,70,0.514817950889077,0.3567753001715266,0.6975524475524476,0.33049886621315194,8,23.5,14,12.5,8,3,17,0.09375,2.66309,106.375,103.712,66.555,137,barry_hinson,16,0,0.4849947217614236,17
2018,1357,30,0.3,67,73,0.5034188034188034,0.2991304347826087,0.6698473282442748,0.32951289398280803,12,27.5,13,15,4.5,2,18,0.03333333333333333,-12.317,96.4538,108.771,68.3181,303,anthony_latina,4,0,0.1308500477554919,17
2018,1358,29,0.5172413793103449,71,71,0.4737327188940092,0.3350253807106599,0.7183600713012478,0.35262529832935563,12,24,13,13,5,1,20,0.034482758620689655,-4.52845,102.129,106.658,66.634,212,jason_hooten,7,0,0.1944603629417383,17
2018,1359,30,0.26666666666666666,74,88,0.5334008097165992,0.37177747625508817,0.7721280602636534,0.4272463768115942,7.5,22,15,13.5,7,2,16,0,-11.9356,108.13,120.065,71.1956,297,scott_padgett,3,0,0.07234957020057306,17
2018,1360,30,0.5666666666666667,68.5,66,0.5100591715976331,0.3585714285714286,0.7136,0.45307443365695793,7,25.5,14,13,5,3,21,0.06666666666666667,3.96095,104.017,100.056,66.8296,124,lamont_smith,2,0,0.39356143603573235,17
2018,1361,31,0.6774193548387096,77,68,0.5227655986509275,0.34328358208955223,0.7216981132075472,0.3609913793103448,11,27,14,12,6,3,17,0,14.1504,111.286,97.1358,68.6523,50,brian_dutcher,0,0,0.5519170418883886,11
2018,1362,32,0.53125,69.5,68,0.48633364750235625,0.3341804320203304,0.6847014925373134,0.4258658008658009,9.5,23.5,13,12,6,3,19,0.03125,2.2469,103.139,100.892,66.5341,142,kyle_smith,7,0,0.46328796561604585,17
2018,1363,29,0.10344827586206896,64,78,0.4626728110599078,0.3618843683083512,0.6879699248120301,0.3009020618556701,9,26,13,17,4,2,20,0.06896551724137931,-12.0379,95.8941,107.932,67.017,298,jean_prioleau,0,0,0.40114613180515757,17
2018,1364,30,0.7,76.5,70,0.5048975957257347,0.3832807570977918,0.701067615658363,0.3608423449060899,9.5,26,15,10,4,3,17,0.03333333333333333,4.68981,111.909,107.219,66.6292,121,joe_pasternack,3,0,0.36867239732569246,17
2018,1365,29,0.3448275862068966,63,69,0.4712892741061755,0.3380281690140845,0.7139830508474576,0.4090909090909091,7,19,13,11,6,2,16,0,-9.71982,99.8354,109.555,64.6148,273,herb_sendek,23,5,0.32435530085959885,17
2018,1366,30,0.43333333333333335,86.5,99,0.5149023638232272,0.30190239867659224,0.6953125,0.5540788267644363,12,24.5,15,14,8,2.5,18.5,0.1,-13.4122,101.283,114.695,82.2412,316,horace_broadnax,17,0,0.06788626845933436,17
2018,1367,28,0.10714285714285714,73,85.5,0.4933196300102775,0.3405275779376499,0.7307692307692307,0.46153846153846156,11,22.5,13.5,12,6,2,17,0.07142857142857142,-19.8616,105.451,125.313,69.0016,338,kyle_perry,0,0,0.14422158548233047,17
2018,1368,30,0.6333333333333333,70.5,67.5,0.50853889943074,0.3540983606557377,0.6494156928213689,0.36658653846153844,10,23,14.5,14,6,2.5,17,0,-2.41981,103.383,105.803,65.622,190,jay_ladner,3,0,0.267380485597949,17
2018,1369,29,0.41379310344827586,77,77,0.5071193866374589,0.39341917024320455,0.7236842105263158,0.4336228287841191,8,24,14,12,6,1,18,0.06896551724137931,-8.13956,108.692,116.831,69.1715,256,rick_ray,5,0,0.22874880611270296,17
2018,1370,30,0.5666666666666667,73,73,0.4727272727272727,0.3710777626193724,0.7341137123745819,0.4254207777132908,10,27.5,13,14,4,3.5,21,0.06666666666666667,-2.32371,104.36,106.684,67.2898,189,jim_hayford,6,0,0.3087813922130457,17
2018,1371,32,0.65625,79.5,72,0.5194508009153318,0.3640625,0.6928783382789317,0.32803690415171705,12,26.5,16,13,6,3.5,17.5,0.0625,17.3352,116.335,98.9994,69.3438,26,kevin_willard,10,0,0.6853595306317369,8
2018,1372,30,0.8,80,66,0.5204081632653061,0.374113475177305,0.7011494252873564,0.32413793103448274,11,22.5,14,14.5,10,2.5,22,0,5.56289,104.983,99.4206,71.1416,111,kyle_keller,1,0,0.27382583779743364,14
2018,1373,32,0.25,67,73,0.4470588235294118,0.36666666666666664,0.6779141104294478,0.33519553072625696,11,23.5,11,14,5,3,19.5,0.28125,-12.2354,96.812,109.047,65.6261,301,jimmy_patsos,13,0,0.3445558739255014,17
2018,1374,33,0.5151515151515151,72,64,0.48720292504570384,0.3792172739541161,0.6857142857142857,0.4038147138964578,11,23,14,11,7,3,15,0,8.78044,109.895,101.114,64.2428,85,tim_jankovich,10,0,0.43087392550143266,17
2018,1375,30,0.4,69,73.5,0.4823529411764706,0.3229308005427408,0.7015873015873015,0.4407894736842105,9,27.5,13,15,5,3.5,19,0.03333333333333333,-5.30526,97.2027,102.508,70.2931,220,matthew_graves,4,0,0.34909264565425024,17
2018,1376,32,0.5,69.5,70,0.4353146853146853,0.33770014556040756,0.7003841229193342,0.375204806116876,12,23.5,13,14,5,3,19.5,0.0625,9.98552,105.826,95.8409,68.6274,81,frank_martin,10,10,0.6484598853868195,17
2018,1377,30,0.7333333333333333,81.5,70.5,0.5185483870967742,0.36013986013986016,0.7554517133956387,0.31567328918322296,10,27,12.5,10,7,1,18,0,11.3572,110.133,98.7753,70.3376,67,craig_smith,3,0,0.3392810627767648,17
2018,1378,32,0.3125,63,71.5,0.4476275738585497,0.3612565445026178,0.7232142857142857,0.3390532544378698,9.5,23,11.5,13,5.5,2,16.5,0.03125,-10.4093,99.1473,109.557,64.5035,280,brian_gregory,13,1,0.2828080229226361,17
2018,1379,30,0.4,69,72.5,0.49759384023099135,0.34142640364188165,0.7047817047817048,0.38810365135453473,7,22.5,15,9.5,6,1,16,0.03333333333333333,-4.88853,105.745,110.633,65.408,217,doc_sadler,11,0,0.3459885386819484,17
2018,1380,31,0.41935483870967744,67,71,0.4226327944572748,0.3319587628865979,0.6864864864864865,0.2718609865470852,13,27,11,13,5,4,19,0.06451612903225806,-15.7227,94.4361,110.159,67.9029,327,morris_scott,0,0,0.044963632356182504,17
2018,1381,30,0.36666666666666664,76.5,80,0.4823209428830462,0.3606060606060606,0.7361769352290679,0.37436188315371527,8,24.5,12,12,5,3,21.5,0.06666666666666667,-7.46851,102.71,110.178,71.7063,245,todd_simon,2,0,0.3373274290179734,17
2018,1382,32,0.78125,75,67.5,0.48534201954397393,0.39807383627608345,0.7537212449255751,0.33657482441923287,10,26,14,11,6,3,19,0.125,11.1954,112.288,101.093,69.2408,69,mark_schmidt,16,0,0.529512893982808,11
2018,1383,29,0.3793103448275862,75,76,0.4641434262948207,0.34562841530054644,0.7140151515151515,0.4216589861751152,9,23,12,12,7,2,20,0.13793103448275862,-12.8175,99.0672,111.885,69.2043,310,glenn_braica,7,0,0.21854649648345922,17
2018,1384,28,0.5714285714285714,78.5,77.5,0.5225744476464937,0.3687707641196013,0.7745454545454545,0.36640292148508824,8.5,23,13,12,6,2,16,0.14285714285714285,NA,NA,NA,NA,NA,rob_krimmel,5,0,0.17693409742120345,17
2018,1385,32,0.46875,74,75.5,0.488,0.3333333333333333,0.7431972789115646,0.3536711478800414,9,23,13,11,8.5,4,19,0.15625,10.0876,106.673,96.5856,69.2813,80,chris_mullin,2,0,0.66189111747851,17
2018,1386,32,0.5,73.5,72.5,0.4774247491638796,0.3368560105680317,0.6874074074074074,0.3876088069636457,9,28.5,13,10,6,3,16,0.0625,5.01631,105.763,100.747,70.4744,117,phil_martelli,22,4,0.45093123209169056,17
2018,1387,32,0.5,67.5,65,0.46595932802829354,0.32021466905187834,0.6524547803617571,0.33076923076923076,12,22.5,10.5,12.5,6,4,19,0.03125,2.1174,102.425,100.308,64.0742,146,travis_ford,17,1,0.5035816618911175,17
2018,1388,33,0.8484848484848485,74,63,0.5736301369863014,0.4041204437400951,0.7754010695187166,0.3507504168982768,7,26,15,9,4,2,16,0.06060606060606061,17.158,119.828,102.67,63.7541,28,randy_bennett,16,4,0.46768545049347343,17
2018,1389,32,0.4375,65,67,0.4807881773399015,0.3373333333333333,0.7261410788381742,0.42492917847025496,9,23.5,11.5,13,6.5,3,19,0.1875,-4.82757,95.946,100.774,62.5653,215,john_dunne,11,0,0.26094965206713056,17
2018,1390,33,0.5454545454545454,75,75,0.505066250974279,0.37478991596638656,0.6875,0.3168264110756124,11,27,13,14,5,3,18,0.06060606060606061,8.79546,108.482,99.6862,70.3617,84,jerod_haase,5,1,0.6217765042979942,17
2018,1391,28,0.2857142857142857,74.5,76,0.4866723989681857,0.32903225806451614,0.6831460674157304,0.3477285473920359,9,24,14,11,7,2.5,18,0.07142857142857142,-13.3378,98.8042,112.142,69.7459,314,corey_williams,4,0,0.2141833810888252,17
2018,1392,31,0.3870967741935484,68,70,0.4751640112464855,0.3224489795918367,0.6568457538994801,0.4078801331853496,10,25,13,14,7,3,19,0.06451612903225806,-5.52705,96.9809,102.508,68.3283,224,jeff_boals,1,0,0.2938265173222193,17
2018,1393,33,0.6060606060606061,70,63,0.4665551839464883,0.32166666666666666,0.7406380027739251,0.33407572383073497,11,24,11,13,7,5,16,0.12121212121212122,13.5929,107.705,94.1122,63.3993,54,jim_boeheim,33,25,0.6415472779369628,11
2018,1394,26,0.3076923076923077,67,70,0.4666666666666667,0.3442211055276382,0.7238095238095238,0.28067700987306066,9.5,25.5,9.5,14.5,6.5,3,21,0.07692307692307693,-12.9309,94.8618,107.793,68.1854,312,willis_wilson,22,0,0.15687679083094558,17
2018,1395,32,0.65625,84,73,0.5520833333333334,0.40029542097488924,0.7077625570776256,0.35168831168831166,11,26,19,12,6,3,18,0.15625,18.9201,120.625,101.705,68.7039,22,jamie_dixon,14,12,0.7124641833810889,6
2018,1396,32,0.53125,72.5,73.5,0.4710884353741497,0.3531746031746032,0.6909090909090909,0.391304347826087,10,24,13,11,7,3,17.5,0.0625,8.28745,109.061,100.774,67.577,86,fran_dunphy,28,2,0.6369458958368448,17
2018,1397,33,0.7575757575757576,75,62,0.469721767594108,0.3837037037037037,0.7561327561327561,0.35582498682129676,10,24,15,13,6,4,20,0.06060606060606061,22.1486,114.839,92.6901,66.1739,11,rick_barnes,30,16,0.7439541547277937,3
2018,1398,28,0.4642857142857143,64.5,67,0.4811764705882353,0.33943427620632277,0.7431693989071039,0.41419710544452104,8,23.5,10,15,7,2,19,0.14285714285714285,-3.36716,97.8314,101.199,65.5805,198,dana_ford,3,0,0.33744765263389903,17
2018,1399,31,0.5483870967741935,69,74,0.47469458987783597,0.3452566096423017,0.6810089020771514,0.35941866964784797,10,26,12,15,6,4,20,0.03225806451612903,-5.13773,98.8518,103.99,70.8651,218,steve_payne,6,0,0.2757458284173268,17
2018,1400,33,0.5757575757575758,71,67,0.5137385512073273,0.31536388140161725,0.6682170542635659,0.38188368502316006,11,25,12,12,6,5,16,0.2727272727272727,15.4577,109.372,93.914,65.2086,39,shaka_smart,8,7,0.6532951289398281,10
2018,1401,32,0.625,73,68,0.5212027756360833,0.327639751552795,0.6672025723472669,0.3317877382792375,12,28.5,15.5,13,6,6,16,0,16.9086,111.204,94.2949,69.0256,30,billy_kennedy,19,3,0.7107449856733524,7
2018,1402,31,0.41935483870967744,63,67,0.4839650145772595,0.33060556464811786,0.6761744966442953,0.3725609756097561,12,23,13,14,5,2,16,0.06451612903225806,-5.68248,100.13,105.812,62.6584,228,danny_kaspar,17,0,0.31017191977077363,17
2018,1403,33,0.7272727272727273,75,67,0.5146818923327896,0.3659305993690852,0.7009345794392523,0.34086021505376346,11,24,14,13,7,4,19,0.06060606060606061,21.9424,114.03,92.0873,66.5709,12,chris_beard,2,1,0.6593839541547278,3
2018,1404,29,0.27586206896551724,67,69,0.5061845861084682,0.3220910623946037,0.7247474747474747,0.36070559610705594,9,25,10,15,7,3,18,0.10344827586206896,-11.7312,95.7963,107.528,66.0845,293,anthony_stewart,1,0,0.2410458452722063,17
2018,1405,33,0.6666666666666666,79,74,0.5140271493212669,0.4055766793409379,0.7382645803698435,0.41657866948257655,10,27,16,12,4,4,16,0,4.94139,114.058,109.116,68.4196,119,tod_kowalczyk,15,0,0.3823912477207606,17
2018,1406,30,0.5333333333333333,74,72.5,0.5105008077544426,0.35315985130111527,0.6883942766295708,0.30292792792792794,12,25,12,13,6,4,20,0.13333333333333333,1.01812,106.141,105.123,67.8854,160,pat_skerry,6,0,0.3866404011461318,17
2018,1407,31,0.45161290322580644,73,72,0.5213849287169042,0.3370233702337023,0.7334437086092715,0.452924791086351,9,27,14,12,5,4,17,0.06451612903225806,-0.383728,106.447,106.831,68.2435,176,phil_cunningham,4,0,0.3817500551024906,17
2018,1408,31,0.45161290322580644,76,72,0.5089605734767025,0.34992458521870284,0.7128874388254486,0.37268128161888703,10,25,15,13,5,4,17,0.06451612903225806,0.176511,107.196,107.02,68.9416,167,ed_conroy,11,0,0.3902988129349161,17
2018,1409,31,0.6129032258064516,72,71,0.4970588235294118,0.34788732394366195,0.725,0.41040462427745666,11,26,13,14,5,2,16,0.0967741935483871,6.17519,108.591,102.415,67.2034,107,frank_haith,13,1,0.45664304026542,17
